0	0	0	0	0
0.001	0.000106336	8.78793e-07	9.34798e-08	3.73899e-08
0.002	0.000147405	9.62862e-07	1.68254e-07	6.5431e-08
0.003	0.000154516	1.05629e-06	2.24333e-07	8.41248e-08
0.004	0.000156725	1.13105e-06	2.24333e-07	8.41248e-08
0.005	0.00015755	1.13105e-06	2.24333e-07	8.41248e-08
0.006	0.000158094	1.25254e-06	2.24333e-07	8.41248e-08
0.007	0.000158532	1.25254e-06	2.24333e-07	8.41248e-08
0.008	0.000158787	1.31796e-06	2.24333e-07	8.41248e-08
0.009	0.000158842	1.31796e-06	2.24333e-07	8.41248e-08
